times(ps)|lambda_restraints|lambda_electrostatics|lambda_sterics|(1.0, 0.0, 0.0)|(1.0, 0.02, 0.0)|(1.0, 0.04, 0.0)
419.0|1.0|0.0|0.0|-164112.67576403453|-164108.51365443258|-164104.31370747063
419.2|1.0|0.0|0.0|-164384.05792253435|-164379.46698951887|-164374.82560669005
419.4|1.0|0.0|0.0|-164480.46205456275|-164476.29994496083|-164472.0873855455
419.6|1.0|0.0|0.0|-164454.35427615058|-164449.86424276183|-164445.33637201306
419.8|1.0|0.0|0.0|-164508.9977020094|-164504.7346927807|-164500.39600883203
420.0|1.0|0.0|0.0|-164697.6664278429|-164693.60521786765|-164689.4935580791
420.2|1.0|0.0|0.0|-164630.87707707562|-164626.6645176603|-164622.414120885
420.4|1.0|0.0|0.0|-164650.17119100867|-164645.63070780656|-164641.02716233773
420.6|1.0|0.0|0.0|-164150.06219120225|-164145.3829710134|-164140.6533010112
420.8|1.0|0.0|0.0|-164388.8159329135|-164384.77994784497|-164380.68090050973
421.0|1.0|0.0|0.0|-164240.17143369626|-164235.94626182766|-164231.6580276923
421.2|1.0|0.0|0.0|-164434.4773167168|-164429.8611587947|-164425.16932615245
421.4|1.0|0.0|0.0|-164626.9809323073|-164622.8314351587|-164618.60626329004
421.6|1.0|0.0|0.0|-164230.84888766202|-164226.51020371335|-164222.1210699513
421.8|1.0|0.0|0.0|-164280.665840203|-164276.2010317209|-164271.68577342547
422.0|1.0|0.0|0.0|-163993.3273574189|-163988.79948667012|-163984.221166108
422.2|1.0|0.0|0.0|-164162.74199963815|-164158.49160286284|-164154.16553136747
422.4|1.0|0.0|0.0|-163906.89190977602|-163902.17485222718|-163897.40734486494
422.6|1.0|0.0|0.0|-164344.74583990013|-164340.09184461794|-164335.38739952244
422.8|1.0|0.0|0.0|-164269.936390097|-164266.06436692184|-164262.11666902667
423.0|1.0|0.0|0.0|-164111.65484965|-164107.56841476812|-164103.4189176195
423.2|1.0|0.0|0.0|-164166.92150900842|-164162.6080499664|-164158.24414111103
423.4|1.0|0.0|0.0|-164202.95728982415|-164198.97175456898|-164194.9231570471
423.6|1.0|0.0|0.0|-164656.12617335137|-164651.38389089584|-164646.59115862692
423.8|1.0|0.0|0.0|-164531.00255022087|-164526.78999080556|-164522.50175667024
424.0|1.0|0.0|0.0|-164580.9271210853|-164576.6514994033|-164572.3128154546
424.2|1.0|0.0|0.0|-164511.51682615178|-164506.77454369623|-164501.98181142734
424.4|1.0|0.0|0.0|-164421.4386844031|-164417.3774744279|-164413.2658146393
424.6|1.0|0.0|0.0|-164598.87067797917|-164594.98604235068|-164591.05095690885
424.8|1.0|0.0|0.0|-164360.8302912465|-164356.51683220448|-164352.14031089575
425.0|1.0|0.0|0.0|-164560.58632723292|-164556.67646669777|-164552.71615634928
425.2|1.0|0.0|0.0|-164618.16002075846|-164614.32583494333|-164610.44119931487
425.4|1.0|0.0|0.0|-164853.2987334209|-164849.4645476058|-164845.6177493373
425.6|1.0|0.0|0.0|-164696.9421493747|-164692.7674273194|-164688.5548679041
425.8|1.0|0.0|0.0|-164776.33810290153|-164772.17599329955|-164767.9382089776
426.0|1.0|0.0|0.0|-164843.8794835433|-164839.629086768|-164835.34085263265
426.2|1.0|0.0|0.0|-164813.2366876604|-164808.65836709825|-164804.02959672274
426.4|1.0|0.0|0.0|-164480.5706183853|-164476.35805897|-164472.09504974136
426.6|1.0|0.0|0.0|-164784.20076295783|-164779.43325559562|-164774.61529842002
426.8|1.0|0.0|0.0|-164428.36854936587|-164424.1055401372|-164419.81730600187
427.0|1.0|0.0|0.0|-164440.7665909983|-164436.46574440965|-164432.1018355543
427.2|1.0|0.0|0.0|-164577.53854520342|-164573.1241865347|-164568.6467655993
427.4|1.0|0.0|0.0|-164222.53018653984|-164218.09060296442|-164213.60056957568
427.6|1.0|0.0|0.0|-164302.01968187065|-164297.832347362|-164293.56933813335
427.8|1.0|0.0|0.0|-164463.90215635294|-164459.99229581776|-164456.00676056257
428.0|1.0|0.0|0.0|-164409.61645590456|-164405.26515950254|-164400.83818838047
428.2|1.0|0.0|0.0|-164351.24116432236|-164346.95293018702|-164342.6142462383
428.4|1.0|0.0|0.0|-164045.85583162|-164041.35318577793|-164036.78747766913
428.6|1.0|0.0|0.0|-164274.3330556794|-164270.09527135742|-164265.80703722208
428.8|1.0|0.0|0.0|-164362.85367134056|-164358.6915617386|-164354.47900232332
429.0|1.0|0.0|0.0|-164306.6017920425|-164302.37662017383|-164298.07577358518
429.2|1.0|0.0|0.0|-164317.81294897466|-164314.25623713303|-164310.64907547802
429.4|1.0|0.0|0.0|-164336.0760007801|-164331.77515419145|-164327.4238577894
429.6|1.0|0.0|0.0|-164324.76263013485|-164320.68880770626|-164316.53931055765
429.8|1.0|0.0|0.0|-164613.62662126689|-164610.32215849202|-164606.9672459038
430.0|1.0|0.0|0.0|-164629.88227312278|-164625.46791445406|-164620.99049351862
430.2|1.0|0.0|0.0|-164689.86710120406|-164685.37706781534|-164680.8365846132
430.4|1.0|0.0|0.0|-164483.64537527593|-164479.7229022874|-164475.74997948555
430.6|1.0|0.0|0.0|-164423.8497339947|-164419.2461885259|-164414.60480569708
430.8|1.0|0.0|0.0|-164407.04944216687|-164402.63508349814|-164398.18288746942
431.0|1.0|0.0|0.0|-164342.68814867086|-164338.31162736216|-164333.87204378672
431.2|1.0|0.0|0.0|-164142.37462056737|-164138.21251096544|-164133.98733909678
431.4|1.0|0.0|0.0|-164456.42007166534|-164451.1606786229|-164445.86344822045
431.6|1.0|0.0|0.0|-164417.71079205076|-164412.96850959517|-164408.16316487294
431.8|1.0|0.0|0.0|-164282.79356354603|-164277.96299391714|-164273.08197447486
432.0|1.0|0.0|0.0|-164296.92773917218|-164292.72779221024|-164288.47739543492
432.2|1.0|0.0|0.0|-164247.3679535204|-164242.87792013166|-164238.33743692952
432.4|1.0|0.0|0.0|-164505.7614580798|-164500.9687258109|-164496.11293127533
432.6|1.0|0.0|0.0|-164530.75030310894|-164525.8188338533|-164520.862139691
432.8|1.0|0.0|0.0|-164576.50880483125|-164571.58994802894|-164566.64586631994
433.0|1.0|0.0|0.0|-164526.07153119086|-164522.17428310905|-164518.20136030723
433.2|1.0|0.0|0.0|-164722.52310440244|-164717.79343440026|-164713.03853949136
433.4|1.0|0.0|0.0|-164209.18264198248|-164204.591708967|-164199.95032613818
433.6|1.0|0.0|0.0|-164333.1516994824|-164328.5859913736|-164323.95722099813
433.8|1.0|0.0|0.0|-164226.6890553403|-164222.1233472315|-164217.51980176268
434.0|1.0|0.0|0.0|-164650.62415779062|-164646.28547384194|-164641.89634007987
434.2|1.0|0.0|0.0|-164490.6512300502|-164486.23687138146|-164481.77206289937
434.4|1.0|0.0|0.0|-164627.37357180766|-164623.45109881915|-164619.46556356395
434.6|1.0|0.0|0.0|-164633.626259423|-164628.95965168753|-164624.22998168532
434.8|1.0|0.0|0.0|-164678.7324648898|-164674.9991787014|-164671.21544269964
435.0|1.0|0.0|0.0|-164581.6765930926|-164577.2370095172|-164572.72175122178
435.2|1.0|0.0|0.0|-164547.34818459785|-164543.4635489694|-164539.51585107422
435.4|1.0|0.0|0.0|-164323.08251685058|-164318.6807706352|-164314.22857460647
435.6|1.0|0.0|0.0|-164664.09113458404|-164659.10921551505|-164654.05162172604
435.8|1.0|0.0|0.0|-164659.8038574532|-164655.28859915776|-164650.74811595565
436.0|1.0|0.0|0.0|-165171.21971849352|-165166.65401038472|-165162.0252400092
436.2|1.0|0.0|0.0|-164797.6545864646|-164793.16455307585|-164788.63668232708
436.4|1.0|0.0|0.0|-165245.20749320654|-165240.60394773775|-165235.9625649089
436.6|1.0|0.0|0.0|-165004.67539557445|-165000.00878783895|-164995.29173029008
436.8|1.0|0.0|0.0|-164739.73161930693|-164735.20374855815|-164730.63804044935
437.0|1.0|0.0|0.0|-164659.15347275772|-164654.75172654234|-164650.27430560693
437.2|1.0|0.0|0.0|-165082.4274068217|-165078.1139477797|-165073.737426471
437.4|1.0|0.0|0.0|-164600.31148240296|-164595.58181240075|-164590.8143050385
437.6|1.0|0.0|0.0|-164828.3824761359|-164823.99334237387|-164819.5285338918
437.8|1.0|0.0|0.0|-164718.69304100866|-164714.10210799318|-164709.46072516436
438.0|1.0|0.0|0.0|-164643.59223398013|-164638.69860208454|-164633.76713282889
438.2|1.0|0.0|0.0|-164908.61387036688|-164904.38869849822|-164900.15091417625
438.4|1.0|0.0|0.0|-164606.05106760704|-164601.8258957384|-164597.52504914973
438.6|1.0|0.0|0.0|-164562.05581982405|-164557.99460984883|-164553.85772515356
438.8|1.0|0.0|0.0|-164389.82737303514|-164385.75355060655|-164381.62927836465
439.0|1.0|0.0|0.0|-164282.52467708924|-164278.53914183404|-164274.49054431217
439.2|1.0|0.0|0.0|-164235.9089858274|-164232.16308718565|-164228.35412627723
439.4|1.0|0.0|0.0|-164097.13416173606|-164093.07295176084|-164088.93606706557
439.6|1.0|0.0|0.0|-164099.8302960761|-164096.22313442107|-164092.57813540605
439.8|1.0|0.0|0.0|-164420.2199621973|-164416.53712582227|-164412.80383963385
440.0|1.0|0.0|0.0|-164238.20016203864|-164233.89931544996|-164229.5354065946
440.2|1.0|0.0|0.0|-164287.130199197|-164283.2581760219|-164279.3483154867
440.4|1.0|0.0|0.0|-164422.6005605135|-164418.56457544494|-164414.49075301638
440.6|1.0|0.0|0.0|-164024.6453119224|-164020.40752760042|-164016.0940685584
440.8|1.0|0.0|0.0|-164067.46152423858|-164062.9336534898|-164058.330108021
441.0|1.0|0.0|0.0|-164112.937581029|-164108.42232273356|-164103.84400217142
441.2|1.0|0.0|0.0|-164196.111385589|-164191.47000276015|-164186.7529452113
441.4|1.0|0.0|0.0|-164060.85540040486|-164056.20140512273|-164051.48434757386
441.6|1.0|0.0|0.0|-164244.26299697568|-164239.7729635869|-164235.2072554781
441.8|1.0|0.0|0.0|-164292.99247197833|-164288.6033382163|-164284.13852973422
442.0|1.0|0.0|0.0|-164193.22348082648|-164189.31362029133|-164185.3533099428
442.2|1.0|0.0|0.0|-164292.58549030736|-164288.54950523883|-164284.4504579036
442.4|1.0|0.0|0.0|-164392.72591382483|-164388.67731630296|-164384.56565651434
442.6|1.0|0.0|0.0|-164370.66870598588|-164366.03993561037|-164361.34810296822
442.8|1.0|0.0|0.0|-164054.6548531142|-164050.46751860555|-164046.2297342836
443.0|1.0|0.0|0.0|-164181.41000917327|-164177.03348786454|-164172.5812918358
443.2|1.0|0.0|0.0|-164152.36633847313|-164148.0402669778|-164143.65113321578
443.4|1.0|0.0|0.0|-164378.8362814548|-164374.5480473195|-164370.20936337078
443.6|1.0|0.0|0.0|-164459.7697452608|-164454.68692656507|-164449.55365805604
443.8|1.0|0.0|0.0|-164399.87396118758|-164395.27041571875|-164390.62903288993
444.0|1.0|0.0|0.0|-164310.21203039913|-164305.55803511693|-164300.85359002143
444.2|1.0|0.0|0.0|-164431.3420322689|-164426.72587434677|-164422.03404170455
444.4|1.0|0.0|0.0|-164455.56677932595|-164450.69837233704|-164445.77951553473
444.6|1.0|0.0|0.0|-164091.77660347993|-164087.16044555776|-164082.48122536892
444.8|1.0|0.0|0.0|-164213.6381276434|-164209.34989350807|-164204.99859710605
445.0|1.0|0.0|0.0|-164015.62261021778|-164011.37221344246|-164007.07136685378
445.2|1.0|0.0|0.0|-164134.25709948243|-164129.62832910693|-164124.94910891808
445.4|1.0|0.0|0.0|-164143.1614915399|-164139.02460684464|-164134.84988478935
445.6|1.0|0.0|0.0|-164059.00816138557|-164054.63164007687|-164050.20466895483
445.8|1.0|0.0|0.0|-164353.02513232492|-164348.40897440276|-164343.74236666728
446.0|1.0|0.0|0.0|-164211.35387772575|-164206.863844337|-164202.3107486815
446.2|1.0|0.0|0.0|-164232.90734079955|-164228.3164077841|-164223.66241250193
446.4|1.0|0.0|0.0|-164156.38277007855|-164152.40984727672|-164148.3864746615
446.6|1.0|0.0|0.0|-164253.03825392408|-164249.49415453573|-164245.86176797404
446.8|1.0|0.0|0.0|-164309.8506662599|-164305.36063287116|-164300.8075372157
447.0|1.0|0.0|0.0|-164518.66089355253|-164514.7636454707|-164510.8033351222
447.2|1.0|0.0|0.0|-164508.2740082391|-164504.4902722373|-164500.65608642218
447.4|1.0|0.0|0.0|-164235.01126185988|-164230.62212809784|-164226.15731961577
447.6|1.0|0.0|0.0|-164210.74241847594|-164206.1893228205|-164201.598389805
447.8|1.0|0.0|0.0|-164429.78777566363|-164425.6256660617|-164421.41310664642
448.0|1.0|0.0|0.0|-164382.96471484177|-164379.13052902668|-164375.2332809448
448.2|1.0|0.0|0.0|-164386.42677111577|-164382.4790732206|-164378.46831305872
448.4|1.0|0.0|0.0|-164184.5381599255|-164180.2247008835|-164175.87340448145
448.6|1.0|0.0|0.0|-164155.91302549242|-164151.82659061052|-164147.66448100857
448.8|1.0|0.0|0.0|-164196.89937843845|-164192.30844542297|-164187.66706259415
449.0|1.0|0.0|0.0|-164024.45616410853|-164020.1300926132|-164015.74095885112
449.2|1.0|0.0|0.0|-164268.4823988934|-164264.34551419812|-164260.17079214283
449.4|1.0|0.0|0.0|-164539.95619121534|-164535.3148083865|-164530.59775083765
449.6|1.0|0.0|0.0|-164205.63968527943|-164201.3514511441|-164197.0127671954
449.8|1.0|0.0|0.0|-164295.74631905853|-164291.50853473658|-164287.24552550793
450.0|1.0|0.0|0.0|-164327.80729734572|-164323.64518774376|-164319.4074034218
450.2|1.0|0.0|0.0|-164013.33673679305|-164008.97282793766|-164004.54585681562
450.4|1.0|0.0|0.0|-164471.3241389363|-164467.01067989427|-164462.65938349225
450.6|1.0|0.0|0.0|-164643.17516542948|-164638.91215620082|-164634.5860847055
450.8|1.0|0.0|0.0|-164443.36340303853|-164439.5922794901|-164435.77070612833
451.0|1.0|0.0|0.0|-164763.92937549728|-164760.28437648225|-164756.5763152005
451.2|1.0|0.0|0.0|-164673.34608678|-164669.7263126716|-164666.0434762966
451.4|1.0|0.0|0.0|-164890.06263701187|-164886.30412591677|-164882.45732764833
451.6|1.0|0.0|0.0|-164772.4296561786|-164768.64592017684|-164764.81173436172
451.8|1.0|0.0|0.0|-164761.5834471842|-164757.6861991024|-164753.75111366058
452.0|1.0|0.0|0.0|-164603.92778044406|-164599.82873310882|-164595.66662350687
452.2|1.0|0.0|0.0|-164629.84929098177|-164625.28358287297|-164620.68003740415
452.4|1.0|0.0|0.0|-164724.8922012526|-164720.4273927705|-164715.9121344751
452.6|1.0|0.0|0.0|-164372.67874911183|-164368.68060140326|-164364.6320038814
452.8|1.0|0.0|0.0|-164650.61849296495|-164646.380708643|-164642.09247450766
453.0|1.0|0.0|0.0|-164488.16505609665|-164483.64979780122|-164479.05886478574
453.2|1.0|0.0|0.0|-164476.6859444345|-164472.3850978458|-164468.03380144376
453.4|1.0|0.0|0.0|-164290.55902897296|-164285.89242123743|-164281.1879761419
453.6|1.0|0.0|0.0|-164207.77642992037|-164203.14765954486|-164198.49366426267
453.8|1.0|0.0|0.0|-164178.3625332871|-164174.28871085856|-164170.17705106997
454.0|1.0|0.0|0.0|-164259.6669524521|-164255.17691906335|-164250.63643586126
454.2|1.0|0.0|0.0|-164388.69148974866|-164384.35280579995|-164379.95105958456
454.4|1.0|0.0|0.0|-163946.39610581408|-163942.59975735898|-163938.7151217305
454.6|1.0|0.0|0.0|-164230.99113236953|-164226.4128118074|-164221.79665388525
454.8|1.0|0.0|0.0|-164202.0279681854|-164197.97937066352|-164193.86771087494
455.0|1.0|0.0|0.0|-164356.98465512236|-164352.17931040013|-164347.31090341118
455.2|1.0|0.0|0.0|-164186.22318621483|-164181.3800041326|-164176.47375978364
455.4|1.0|0.0|0.0|-164217.92875065506|-164213.26214291956|-164208.5072480107
455.6|1.0|0.0|0.0|-164395.41977206437|-164390.61442734214|-164385.78385771322
455.8|1.0|0.0|0.0|-164431.768862588|-164427.455403546|-164423.06626978394
456.0|1.0|0.0|0.0|-164226.46972089447|-164221.85356297233|-164217.18695523683
456.2|1.0|0.0|0.0|-164250.58464980524|-164245.24958204277|-164239.8892893736
456.4|1.0|0.0|0.0|-164367.77111121913|-164363.54593935047|-164359.24509276182
456.6|1.0|0.0|0.0|-164280.9217575253|-164276.15425016306|-164271.2984556275
456.8|1.0|0.0|0.0|-164360.9850841726|-164356.5202756905|-164352.00501739507
457.0|1.0|0.0|0.0|-164473.55124787902|-164468.89725259683|-164464.19280750133
457.2|1.0|0.0|0.0|-164531.60637059942|-164527.17939947732|-164522.73981590194
457.4|1.0|0.0|0.0|-164359.93047664073|-164355.1377443718|-164350.29456228955
457.6|1.0|0.0|0.0|-164668.1283864377|-164663.22214208875|-164658.24022301976
457.8|1.0|0.0|0.0|-164433.81796828058|-164429.03784846503|-164424.19466638277
458.0|1.0|0.0|0.0|-164546.35012685216|-164541.55739458327|-164536.68898759433
458.2|1.0|0.0|0.0|-164594.8702348481|-164590.48110108604|-164586.04151751066
458.4|1.0|0.0|0.0|-164457.34102340264|-164452.69964057382|-164448.00780793166
458.6|1.0|0.0|0.0|-164463.58263634893|-164459.04215314685|-164454.43860767802
458.8|1.0|0.0|0.0|-164132.02722142253|-164127.58763784714|-164123.0976044584
459.0|1.0|0.0|0.0|-164348.46726675148|-164343.80065901595|-164339.10882637376
459.2|1.0|0.0|0.0|-164316.73577192545|-164312.1952887233|-164307.62958061454
459.4|1.0|0.0|0.0|-164254.30687772218|-164249.72855716004|-164245.09978678456
459.6|1.0|0.0|0.0|-164310.03342108586|-164305.83347412388|-164301.58307734856
459.8|1.0|0.0|0.0|-164122.6999914122|-164118.22257047676|-164113.68208727468
460.0|1.0|0.0|0.0|-164368.9288844782|-164364.70371260957|-164360.4407033809
460.2|1.0|0.0|0.0|-164085.8364641403|-164081.03111941807|-164076.16271242913
460.4|1.0|0.0|0.0|-164406.43241556972|-164402.42165540787|-164398.36044543266
460.6|1.0|0.0|0.0|-164097.7918874183|-164093.0369925094|-164088.23164778718
460.8|1.0|0.0|0.0|-164014.77630239303|-164010.61419279108|-164006.37640846914
461.0|1.0|0.0|0.0|-164481.07176561252|-164476.7583065705|-164472.36917280848
461.2|1.0|0.0|0.0|-164108.6590578952|-164104.005062613|-164099.3006175175
461.4|1.0|0.0|0.0|-164118.14362280627|-164113.89322603095|-164109.59237944227
461.6|1.0|0.0|0.0|-163872.92470471474|-163868.51034604604|-163864.0329251106
461.8|1.0|0.0|0.0|-164078.80910451515|-164074.49564547316|-164070.13173661777
462.0|1.0|0.0|0.0|-164024.75808910758|-164020.44463006555|-164016.0807212102
462.2|1.0|0.0|0.0|-164396.69933808094|-164391.86876845203|-164386.98774900974
462.4|1.0|0.0|0.0|-164017.50971470596|-164013.75120361088|-164009.94224270247
462.6|1.0|0.0|0.0|-164190.7842426755|-164186.861769687|-164182.8762344318
462.8|1.0|0.0|0.0|-164009.92615717635|-164005.3730615209|-164000.7695160521
463.0|1.0|0.0|0.0|-163976.08122827468|-163971.5281326192|-163966.9245871504
463.2|1.0|0.0|0.0|-164098.9517487053|-164094.61306475656|-164090.19870608786
463.4|1.0|0.0|0.0|-164133.53713730912|-164129.34980280048|-164125.08679357183
463.6|1.0|0.0|0.0|-164102.44236734492|-164098.22980792957|-164093.96679870097
463.8|1.0|0.0|0.0|-164035.82033696058|-164031.6203899986|-164027.38260567663
464.0|1.0|0.0|0.0|-164516.04854560964|-164511.5585122209|-164507.00541656543
464.2|1.0|0.0|0.0|-164106.4711935241|-164101.6406238952|-164096.7596044529
464.4|1.0|0.0|0.0|-164162.0720026667|-164157.695481358|-164153.24328532926
464.6|1.0|0.0|0.0|-163955.342385935|-163950.85235254624|-163946.32448179746
464.8|1.0|0.0|0.0|-164046.96152172814|-164042.04266492586|-164037.08597076355
465.0|1.0|0.0|0.0|-164145.8179310009|-164141.2269979854|-164136.58561515657
465.2|1.0|0.0|0.0|-164203.53184645527|-164198.54992738628|-164193.51755850395
465.4|1.0|0.0|0.0|-164353.2181488674|-164348.8794649187|-164344.46510624996
465.6|1.0|0.0|0.0|-164284.22852807402|-164280.02858111204|-164275.79079679007
465.8|1.0|0.0|0.0|-164343.82327577856|-164339.6611661766|-164335.44860676132
466.0|1.0|0.0|0.0|-164350.98909634753|-164346.7891493856|-164342.52614015693
466.2|1.0|0.0|0.0|-164315.10921520108|-164310.3921576522|-164305.63726274334
466.4|1.0|0.0|0.0|-164417.8037064091|-164412.92268696683|-164407.96599280453
466.6|1.0|0.0|0.0|-164372.18776249312|-164367.97520307783|-164363.71219384918
466.8|1.0|0.0|0.0|-164424.3697694853|-164419.65271193642|-164414.88520457418
467.0|1.0|0.0|0.0|-164392.06927648355|-164387.326994028|-164382.54687421245
467.2|1.0|0.0|0.0|-164434.72546274058|-164430.27326671185|-164425.7706208697
467.4|1.0|0.0|0.0|-164428.39431991856|-164424.35833485005|-164420.28451242147
467.6|1.0|0.0|0.0|-164349.52864918846|-164345.0386157997|-164340.48552014426
467.8|1.0|0.0|0.0|-164237.19126869825|-164233.130058723|-164228.99317402774
468.0|1.0|0.0|0.0|-164472.73131445554|-164467.97641954664|-164463.15846237107
468.2|1.0|0.0|0.0|-164381.51805190634|-164376.9397313442|-164372.31096096872
468.4|1.0|0.0|0.0|-164510.3640567687|-164505.73528639323|-164501.05606620436
468.6|1.0|0.0|0.0|-164452.9806984146|-164448.36454049248|-164443.72315766366
468.8|1.0|0.0|0.0|-164245.49024081748|-164241.00020742873|-164236.47233667996
469.0|1.0|0.0|0.0|-164228.81352293328|-164224.39916426456|-164219.95958068917
469.2|1.0|0.0|0.0|-164464.62856301654|-164460.25204170783|-164455.82507058576
469.4|1.0|0.0|0.0|-164672.09300359926|-164667.98134381065|-164663.7813968487
469.6|1.0|0.0|0.0|-164423.29974902995|-164418.75926582786|-164414.1809452657
469.8|1.0|0.0|0.0|-164649.9840993947|-164645.49406600595|-164640.9788077105
470.0|1.0|0.0|0.0|-164463.99690841406|-164459.9609233455|-164455.8744884636
470.2|1.0|0.0|0.0|-164645.89371047216|-164641.83250049694|-164637.74606561504
470.4|1.0|0.0|0.0|-164685.79951283743|-164681.8013651289|-164677.74015515368
470.6|1.0|0.0|0.0|-164692.81203689403|-164688.460740492|-164684.04638182328
470.8|1.0|0.0|0.0|-164661.74391302423|-164657.6196407823|-164653.4323062737
471.0|1.0|0.0|0.0|-164319.808886042|-164315.1422783065|-164310.39999585095
471.2|1.0|0.0|0.0|-164498.8959329977|-164494.69598603575|-164490.4329768071
471.4|1.0|0.0|0.0|-164218.67797894694|-164214.0996583848|-164209.45827555595
471.6|1.0|0.0|0.0|-164325.17303708312|-164320.6956161477|-164316.1551329456
471.8|1.0|0.0|0.0|-164619.50986066033|-164615.17117671162|-164610.79465540292
472.0|1.0|0.0|0.0|-164145.34548661852|-164140.83022832306|-164136.26452021426
472.2|1.0|0.0|0.0|-164424.427251848|-164420.41649168616|-164416.35528171094
472.4|1.0|0.0|0.0|-164231.9202433886|-164227.7076839733|-164223.44467474465
472.6|1.0|0.0|0.0|-164225.4646754642|-164221.59265228905|-164217.67017930053
472.8|1.0|0.0|0.0|-164004.31563384566|-164000.2291989638|-163996.07970181518
473.0|1.0|0.0|0.0|-164082.9671466642|-164078.6536876222|-164074.26455386012
473.2|1.0|0.0|0.0|-164469.18467759422|-164465.09824271235|-164460.96135801708
473.4|1.0|0.0|0.0|-164189.74116311606|-164185.67995314085|-164181.56829335226
473.6|1.0|0.0|0.0|-164449.37078055006|-164445.28434566813|-164441.17268587957
473.8|1.0|0.0|0.0|-164568.06484765964|-164563.4865270975|-164558.84514426865
474.0|1.0|0.0|0.0|-164650.5780668552|-164646.45379461328|-164642.26646010467
474.2|1.0|0.0|0.0|-164819.32008008054|-164815.5111191721|-164811.65170845028
474.4|1.0|0.0|0.0|-164660.2868633498|-164655.78421750772|-164651.23112185227
474.6|1.0|0.0|0.0|-164505.33026162427|-164500.75194106213|-164496.13578313997
474.8|1.0|0.0|0.0|-164545.27957976898|-164541.1931448871|-164537.03103528518
475.0|1.0|0.0|0.0|-164468.77243781334|-164464.78690255815|-164460.77614239627
475.2|1.0|0.0|0.0|-164745.8932625825|-164741.8320526073|-164737.70778036537
475.4|1.0|0.0|0.0|-164439.43587134636|-164434.84493833085|-164430.20355550203
475.6|1.0|0.0|0.0|-164627.82335461976|-164624.03961861797|-164620.20543280288
475.8|1.0|0.0|0.0|-164464.3604942857|-164460.53892092398|-164456.6542852955
476.0|1.0|0.0|0.0|-164582.10627282134|-164577.71713905927|-164573.26494303055
476.2|1.0|0.0|0.0|-164665.271129428|-164661.04595755934|-164656.75772342403
476.4|1.0|0.0|0.0|-164788.94563295555|-164784.46821202012|-164779.90250391132
476.6|1.0|0.0|0.0|-164356.2997598833|-164352.087200468|-164347.811578786
476.8|1.0|0.0|0.0|-164611.96972415922|-164607.3283413304|-164602.61128378153
477.0|1.0|0.0|0.0|-164780.34784972758|-164776.00916577887|-164771.6452569235
477.2|1.0|0.0|0.0|-164695.8317999015|-164691.56879067284|-164687.2427191775
477.4|1.0|0.0|0.0|-164528.70687185184|-164524.92313585008|-164521.08895003496
477.6|1.0|0.0|0.0|-164708.3964945756|-164703.38935059993|-164698.31914435758
477.8|1.0|0.0|0.0|-164801.21153869884|-164796.54493096337|-164791.80264850782
478.0|1.0|0.0|0.0|-164586.97571232036|-164582.7127030917|-164578.42446895636
478.2|1.0|0.0|0.0|-164701.2445395736|-164696.6788314648|-164692.05006108934
478.4|1.0|0.0|0.0|-164526.7398387694|-164522.7543035142|-164518.69309353898
478.6|1.0|0.0|0.0|-164956.32631568352|-164952.0380815482|-164947.6993975995
478.8|1.0|0.0|0.0|-164775.57578457528|-164770.99746401317|-164766.36869363766
479.0|1.0|0.0|0.0|-164648.975209968|-164644.7626505527|-164640.47441641736
479.2|1.0|0.0|0.0|-164668.37090484725|-164663.76735937843|-164659.1133640963
479.4|1.0|0.0|0.0|-164582.73664918076|-164578.80156373893|-164574.79080357705
479.6|1.0|0.0|0.0|-164594.6312653037|-164590.78446703524|-164586.89983140674
479.8|1.0|0.0|0.0|-164573.22850480906|-164569.54566843403|-164565.8123822456
480.0|1.0|0.0|0.0|-164628.04435264796|-164623.40296981912|-164618.71113717696
480.2|1.0|0.0|0.0|-164537.44910031243|-164533.02212919033|-164528.50687089493
480.4|1.0|0.0|0.0|-164584.24615022866|-164579.81917910662|-164575.32914571784
480.6|1.0|0.0|0.0|-164615.18294433618|-164611.0712845476|-164606.88395003896
480.8|1.0|0.0|0.0|-164843.75428472765|-164839.40298832566|-164835.0138545636
481.0|1.0|0.0|0.0|-164610.52479757895|-164605.7446777634|-164600.9141081345
481.2|1.0|0.0|0.0|-164581.70534169886|-164577.16485849672|-164572.5739254813
481.4|1.0|0.0|0.0|-164248.82819692354|-164243.8967276679|-164238.9021961456
481.6|1.0|0.0|0.0|-164430.7253429582|-164426.0965725827|-164421.44257730054
481.8|1.0|0.0|0.0|-164563.92436782765|-164559.25776009215|-164554.55331499662
482.0|1.0|0.0|0.0|-164549.38080145663|-164545.29436657473|-164541.1700943328
482.2|1.0|0.0|0.0|-164497.66501691937|-164493.5911944908|-164489.4669222489
482.4|1.0|0.0|0.0|-164214.63645592626|-164210.32299688426|-164205.98431293556
482.6|1.0|0.0|0.0|-163960.1581218693|-163955.47890168044|-163950.76184413157
482.8|1.0|0.0|0.0|-164147.58726270997|-164142.92065497447|-164138.17837251892
483.0|1.0|0.0|0.0|-164127.38869995432|-164123.46622696583|-164119.4680792573
483.2|1.0|0.0|0.0|-164359.09744988478|-164354.83444065612|-164350.52098161413
483.4|1.0|0.0|0.0|-164290.73795278626|-164286.5758431843|-164282.33805886234
483.6|1.0|0.0|0.0|-164269.12145534428|-164264.9215083823|-164260.67111160702
